1.447652,0.003799,0.973770
2.195652,0.003799,1.571770
0.801166,0.003488,0.200041
1.823652,0.003799,0.202770
0.247652,0.003799,0.802770
1.228652,0.003799,1.008770
0.421652,0.003799,1.351770
1.804652,0.026201,1.752770
0.422652,0.003799,1.989770
0.406652,0.003799,2.214770
1.236652,0.003799,2.849770
1.780652,0.003799,3.352770
